split,group,json_path,image_path,page_id,instance_id,class_id,class_name,visual_instruction,visual_answer,x,y,w,h,width,height
train,press,/workspace/data/train/json/MI3_240725_TY2_0059_1.json,/workspace/data/train/jpg/MI2_240725_TY2_0059_1.jpg,MI3_240725_TY2_0059_1,MI3_240725_TY2_0059_1_C02_1,C02,목록,코로나19 상반기 예방접종 목록에 대해 알려주세요,"이 목록은 코로나19 예방접종의 기준과 대상자에 대한 세부 정보를 나열하고 있습니다. 목록에서는 면역저하자의 구체적인 조건과 필요한 치료를 명시하고 있습니다. 본문과 목록을 통해, 특정 질병이나 치료를 받고 있는 환자가 추가접종을 받을 수 있음을 확인할 수 있습니다.",258.6543778801843,2659.2904516024096,1927.7930449942326,517.3131425003957,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0060_2.json,/workspace/data/train/jpg/MI2_240725_TY2_0060_2.jpg,MI3_240725_TY2_0060_2,MI3_240725_TY2_0060_2_V01_1,V01,표,2024년 SFTS 매개 참진드기 발생 감시지점과 관련된 차트에 대해 알려주세요,"이 차트는 다양한 기관에서 수집된 참진드기 데이터를 시각적으로 나타냅니다. 각 기관의 데이터 포인트가 어떻게 배치되었는지를 보여주며, 이를 통해 해당 지역에서의 참진드기 발생 경향을 파악할 수 있습니다. 본문과 이 차트를 종합해보면, 특정 지역에서 참진드기의 활동이 높아지고 있는 추세를 알 수 있습니다.",252.5392670157068,711.7015706806283,1978.9895287958116,743.8429319371727,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0060_2.json,/workspace/data/train/jpg/MI2_240725_TY2_0060_2.jpg,MI3_240725_TY2_0060_2,MI3_240725_TY2_0060_2_V03_1,V03,다이어그램,참진드기 채집지점과 관련된 다이어그램에 대해 알려주세요,"이 다이어그램은 여러 채집지점에서의 참진드기 데이터를 정리하여 보여줍니다. 각 지점 간의 거리와 위치 정보가 중요하며, 그에 따른 환경적 요인을 분석할 수 있게 해줍니다. 본문과 이 다이어그램을 통해 특정 환경에서 채집된 데이터의 빈도나 분포를 확인할 수 있습니다.",652.0104712041887,1492.277486910994,1060.6649214659687,1588.7015706806292,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0061_1.json,/workspace/data/train/jpg/MI2_240725_TY2_0061_1.jpg,MI3_240725_TY2_0061_1,MI3_240725_TY2_0061_1_V02-3_1,V02-3,차트(원형),생존율 통계에 대해 알려주세요,이 원형 차트는 생존율과 사망률의 비율을 시각적으로 표현한 것입니다. 해당 범례에는 90.1%의 생존률과 9.9%의 사망률이 포함되어 있습니다. 이를 통해 극소저체중아의 건강 상태가 개선되고 있음을 알 수 있습니다.,391.40864714086473,2074.465829846583,567.5425383542538,396.3012552301258,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0061_1.json,/workspace/data/train/jpg/MI2_240725_TY2_0061_1.jpg,MI3_240725_TY2_0061_1,MI3_240725_TY2_0061_1_V01_1,V01,표,퇴원형태 명 및 생존율 분석에 대해 알려주세요,"퇴원형태와 생존율을 나타내는 차트입니다. 이 차트는 생존과 사망 비율을 각각 보여주며, 전체 수치를 포함하고 있습니다. 분석 결과, 극소저체중아의 생존율은 90.1%로 나타났으며, 이는 과거 대비 개선된 수치입니다.",1144.8702928870302,2069.5732217573236,1066.5885634588528,410.97907949790545,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0061_2.json,/workspace/data/train/jpg/MI2_240725_TY2_0061_2.jpg,MI3_240725_TY2_0061_2,MI3_240725_TY2_0061_2_V01_1,V01,표,극소저체중아 레지스트리의 시각요소 표에 대해 알려주세요,"이 표는 극소저체중 출생아의 다양한 특성과 관련된 데이터를 정리한 것입니다. 범례는 재태주수, 성별, 부모의 출신 국가 등 여러 요소를 포함하여 각 항목을 구분합니다. 본문과 이 표를 기반으로 볼 때, 극소저체중 출생아의 주요 특성과 관련된 경향을 확인할 수 있습니다.",225.05997210599716,640.9316596931659,2045.110181311018,2549.0488145048807,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0061_3.json,/workspace/data/train/jpg/MI2_240725_TY2_0061_3.jpg,MI3_240725_TY2_0061_3,MI3_240725_TY2_0061_3_V02-3_6,V02-3,차트(원형),36.4% 62.5% 차트(원형)에 대해 알려주세요,"이 차트는 만 1.5세 및 만 3세 아동의 재입원율을 보여줍니다. 각 연령대에서 재입원의 비율을 나타내며, Yes와 No로 구분되어 있습니다. 결과적으로, 만 1.5세 아동의 재입원율은 약 36.4%, 반면 만 3세 아동은 62.5%로 나타나, 나이가 많을수록 재입원율이 높은 경향을 보입니다.",248.4334470989761,2795.624573378839,466.9351535836177,362.17406143344755,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0062_3.json,/workspace/data/train/jpg/MI2_240725_TY2_0062_3.jpg,MI3_240725_TY2_0062_3,MI3_240725_TY2_0062_3_V01_1,V01,표,연령별 B형 간염 유병률 표에 대해 알려주세요,"이 표는 연도별로 특정 연령대의 B형 간염 유병률을 보여줍니다. 각 연령대의 수치가 포함되어 있어, 시간에 따른 변화를 분석할 수 있습니다. 표를 보면 10-18세와 같은 젊은 층에서 유병률이 상대적으로 낮음을 알 수 있으며, 나이가 많아질수록 유병률이 증가하는 경향이 나타납니다.",268.0,768.0,1967.9999999999998,651.9999999999998,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0062_3.json,/workspace/data/train/jpg/MI2_240725_TY2_0062_3.jpg,MI3_240725_TY2_0062_3,MI3_240725_TY2_0062_3_V01_2,V01,표,연령별 C형 간염 항체양성률 표에 대해 알려주세요,"이 표는 여러 해에 걸쳐 연령대별 C형 간염 항체양성률을 나타냅니다. 각 연령대에서의 항체양성 비율을 비교할 수 있습니다. 분석 결과, 전반적으로 모든 연령대에서 항체 양성률이 증가 추세를 보이고 있어, C형 간염 예방 및 검진 활동이 중요함을 시사합니다.",276.0,1704.0,1956.0000000000002,548.0000000000001,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0062_3.json,/workspace/data/train/jpg/MI2_240725_TY2_0062_3.jpg,MI3_240725_TY2_0062_3,MI3_240725_TY2_0062_3_V01_3,V01,표,B형 및 C형 발생 현황 표에 대해 알려주세요,"이 표는 2014년부터 2022년까지의 B형 및 C형 간염 발생 현황과 인구당 발생 수치를 보여줍니다. 각 해마다의 발생 건수를 확인할 수 있습니다. 데이터에 따르면 B형 간염의 경우 몇 년 동안 급증한 후 다시 감소하는 패턴을 보이며, C형 간염은 지속적인 발생 사례가 있음을 알 수 있습니다.",260.0,2508.0,1968.0000000000002,411.99999999999983,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0062_4.json,/workspace/data/train/jpg/MI2_240725_TY2_0062_4.jpg,MI3_240725_TY2_0062_4,MI3_240725_TY2_0062_4_V01_1,V01,표,붙임4 질병관리청-대한간학회 업무협약(MOU) 추진 일정과 관련된 시간 소요 내용 비고에 대해 알려주세요,"이 시각요소는 기관의 주요 행사에 대한 시간 계획을 나타냅니다. 각 시간대마다 진행될 활동과 그에 소요되는 시간을 명시하여 참가자들이 이해할 수 있도록 구성되어 있습니다. 본문에서 제시된 내용을 바탕으로, 행사 전반에 걸쳐 체계적인 진행이 이루어질 것으로 보입니다.",288.0,2048.0,1888.0000000000002,783.9999999999999,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0064_1.json,/workspace/data/train/jpg/MI2_240725_TY2_0064_1.jpg,MI3_240725_TY2_0064_1,MI3_240725_TY2_0064_1_V01_1,V01,표,코로나19 위기단계 하향 추진방안과 방역조치 변경안에 대해 알려주세요,"이 시각요소는 코로나19 관련 방역조치의 변경 내용을 나타냅니다. 이 내용은 감염병 대응의 여러 측면을 포함하며, 특정 시설에서의 마스크 착용 및 격리 기준 등의 변화를 설명합니다. 최근 지침에 따르면 격리 기간이 단축되었고, 이는 확진자들이 빠르게 일상으로 복귀할 수 있도록 돕는 추세로 보입니다.",228.0,1020.0,2008.0,528.0,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0064_2.json,/workspace/data/train/jpg/MI2_240725_TY2_0064_2.jpg,MI3_240725_TY2_0064_2,MI3_240725_TY2_0064_2_V01_1,V01,표,이번 문서의 제목에 해당하는 내용에서 의료 지원 관련한 그래프 및 표에 대해 알려주세요.,"이 그래프는 특정 고위험군을 대상으로 한 의료 지원과 관련된 정보를 시각적으로 나타냅니다. 범례는 지원 유지, 검사비 지원, 그리고 정부 공급체계와 같은 다양한 요소를 포함하고 있습니다. 이를 통해 고위험군에 대한 의료지원의 변화 추세와 정책 방향을 이해할 수 있습니다.",236.0,1332.0,1992.0000000000002,835.9999999999999,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0064_3.json,/workspace/data/train/jpg/MI2_240725_TY2_0064_3.jpg,MI3_240725_TY2_0064_3,MI3_240725_TY2_0064_3_V01_1,V01,표,제목에 대한 감시체계 변경(안) 관련 코로나19 대책반과 관련된 시각적 요소에 대해 알려주세요,"감시체계는 코로나19 양성자와 호흡기 표본을 모니터링하는 시스템입니다. 이 시각적 요소의 범례는 중수본과 방대본이 함께 하는 대응 체계를 포함합니다. 최근 위기 단계 하향에 따라 감시체계가 조정되고 있으며, 이는 현재의 방역 정책에도 영향을 미치고 있습니다.",228.0,2811.9999999999995,2000.0000000000002,288.00000000000057,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0064_4.json,/workspace/data/train/jpg/MI2_240725_TY2_0064_4.jpg,MI3_240725_TY2_0064_4,MI3_240725_TY2_0064_4_V01_1,V01,표,정책 발표의 상세한 보도 자료 및 관련 통계에 대해 알려주세요,"이 보고서는 언론 보도를 포함한 여러 형식의 정보 제공을 보여주는 표입니다. 이 표는 연도별로 나누어 각기 다른 유형의 보도 건수를 정리하여 시각적으로 나타내고 있습니다. 2020년부터 2023년까지의 데이터를 분석해보면, 코로나19 관련 보도가 초기에 비해 점차 감소하는 추세를 보이고 있습니다.",248.0,2631.9999999999995,1980.0000000000002,568.0000000000003,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0064_5.json,/workspace/data/train/jpg/MI2_240725_TY2_0064_5.jpg,MI3_240725_TY2_0064_5,MI3_240725_TY2_0064_5_V02-1_3,V02-1,차트(세로 막대형),코로나19 생활지원비 지원 규모 차트(세로 막대형)에 대해 알려주세요,"코로나19 생활지원비 지원 규모 차트(세로 막대형)는 2020년부터 2023년까지의 생활지원비 지급 현황을 시각적으로 나타냅니다. 이 차트는 각 연도별 지원 금액을 비교할 수 있도록 도와줍니다. 전체적으로 약 3조 6천억원이 지원되었으며, 해마다 점진적인 증가 추세를 보이고 있습니다.",236.0,2428.0,992.0,684.0000000000003,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0064_5.json,/workspace/data/train/jpg/MI2_240725_TY2_0064_5.jpg,MI3_240725_TY2_0064_5,MI3_240725_TY2_0064_5_V02-1_4,V02-1,차트(세로 막대형),코로나19 유급휴가비 지원 규모 차트(세로 막대형)에 대해 알려주세요,"코로나19 유급휴가비 지원 규모 차트(세로 막대형)은 2020년부터 2023년까지의 유급휴가비 지급 현황을 보여줍니다. 이 차트는 각 연도별 지원 금액과 그 변화를 쉽게 파악할 수 있게 해 줍니다. 총 약 6천억원이 지급되었고, 일부 연도에서 급격한 증감을 보이는 경향이 있음을 알 수 있습니다.",1228.0,2428.0,992.0,692.0000000000001,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0064_6.json,/workspace/data/train/jpg/MI2_240725_TY2_0064_6.jpg,MI3_240725_TY2_0064_6,MI3_240725_TY2_0064_6_V02-4_1,V02-4,차트(꺾은선형),60세이상 추정 처방 차트(꺾은선형)에 대해 알려주세요,"60세이상 추정 처방 차트(꺾은선형)는 특정 기간 동안의 60세 이상 인구의 치료제 처방률 변화를 나타냅니다. 이 차트는 시간에 따른 추세를 시각적으로 표현하며, 각 데이터 포인트는 해당 월의 처방률을 보여줍니다. 본문과 시각요소를 기반으로 볼 때, 60세 이상 환자의 처방률은 시간이 지남에 따라 꾸준히 증가하고 있으며, 특히 최근 몇 개월 동안 뚜렷한 상승세를 보이고 있습니다.",248.0,1220.0,1988.0,776.0000000000001,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0064_7.json,/workspace/data/train/jpg/MI2_240725_TY2_0064_7.jpg,MI3_240725_TY2_0064_7,MI3_240725_TY2_0064_7_V02-4_1,V02-4,차트(꺾은선형),검사역량 확충 현황 꺾은선형 차트에 대해 알려주세요,"검사역량 확충 현황 꺾은선형 차트는 시기별 관찰사망자 수의 변화를 보여줍니다. 이 차트는 사망예방 규모와 관련된 데이터를 시각적으로 표현하여, 각 시점에서의 사망자 수를 한눈에 비교할 수 있도록 돕습니다. 본문에 따르면, 코로나19 팬데믹 초기부터 현재까지 검사 역량이 지속적으로 증가하며, 누적 관찰사망자 수가 감소하는 추세를 보이고 있습니다.",292.0,380.0,2000.0000000000002,807.9999999999999,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0064_7.json,/workspace/data/train/jpg/MI2_240725_TY2_0064_7.jpg,MI3_240725_TY2_0064_7,MI3_240725_TY2_0064_7_V02-1_1,V02-1,차트(세로 막대형),주차별 사망예방규모 세로 막대형 차트에 대해 알려주세요,"주차별 사망예방규모 세로 막대형 차트는 특정 기간 동안의 검사 가능 기관과 처리 가능한 검사 건수를 나타냅니다. 이 차트는 각각의 검사 가능 기관에서 처리할 수 있는 최대 검사 건수를 시각적으로 비교할 수 있게 해줍니다. 본문 및 해당 시각 요소를 통해, 최근 몇 년간 검사의 범위와 양이 눈에 띄게 확대되었음을 알 수 있습니다.",220.0,2131.9999999999995,2008.0,960.0000000000001,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0065_1.json,/workspace/data/train/jpg/MI2_240725_TY2_0065_1.jpg,MI3_240725_TY2_0065_1,MI3_240725_TY2_0065_1_V01_1,V01,표,대한민국 미래신종감염병 의료대응체계 구축 차트에 대해 알려주세요,이 차트는 권역별 감염병 전문병원 및 질병대응센터의 현황을 나타냅니다. 각 권역에 따라 지정된 병원과 대응 센터의 분포를 시각적으로 보여주고 있습니다. 이 정보를 바탕으로 특정 지역에서의 의료자원의 배치와 효율성을 파악할 수 있는 중요한 데이터를 제공합니다.,236.0,1699.9999999999998,2008.0,427.99999999999994,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0066_1.json,/workspace/data/train/jpg/MI2_240725_TY2_0066_1.jpg,MI3_240725_TY2_0066_1,MI3_240725_TY2_0066_1_V02-4_1,V02-4,차트(꺾은선형),<그림1. 국내 발생 현황> 꺾은선형 차트에 대해 알려주세요,"<그림1. 국내 발생 현황> 꺾은선형 차트는 시간에 따른 감염자의 변화를 나타냅니다. 이 차트의 범례는 특정 기간 동안의 감염자 수를 보여줍니다. 본문과 차트를 종합적으로 고려할 때, 최근 몇 달 간 감염자가 증가하는 추세를 보이고 있습니다.",268.0,408.0,980.0,792.0000000000002,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0066_1.json,/workspace/data/train/jpg/MI2_240725_TY2_0066_1.jpg,MI3_240725_TY2_0066_1,MI3_240725_TY2_0066_1_V02-1_1,V02-1,차트(세로 막대형),<그림2. 확진환자 임상증상 특성> 세로 막대형 차트에 대해 알려주세요,"<그림2. 확진환자 임상증상 특성> 세로 막대형 차트는 다양한 임상 증상을 시각적으로 나타냅니다. 이 차트의 범례는 각 증상의 발생 빈도를 보여줍니다. 본문과 차트를 기반으로 볼 때, 특정 증상이 다른 증상보다 더 많은 환자에게서 관찰되고 있음을 알 수 있습니다.",1260.0,372.0,996.0000000000001,828.0000000000001,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0066_2.json,/workspace/data/train/jpg/MI2_240725_TY2_0066_2.jpg,MI3_240725_TY2_0066_2,MI3_240725_TY2_0066_2_V01_1,V01,표,주간 발생 동향 표에 대해 알려주세요,"주간 발생 동향 표는 특정 기간 동안의 코로나19 관련 데이터를 정리한 것입니다. 이 표에는 일평균 재원중 환자 수와 사망자 수 등이 포함되어 있으며, 각 날짜별 통계가 나열되어 있습니다. 최근 데이터에 따르면, 일평균 위중증 환자 수는 126명으로 나타나며, 이는 지속적인 감시와 대응이 필요함을 시사합니다.",232.00000000000003,692.0,2020.0,576.0,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0066_2.json,/workspace/data/train/jpg/MI2_240725_TY2_0066_2.jpg,MI3_240725_TY2_0066_2,MI3_240725_TY2_0066_2_V01_2,V01,표,주간 사망 및 일평균 위중증 현황 차트에 대해 알려주세요,"주간 사망 및 일평균 위중증 현황 차트는 성별 및 연령대별로 코로나19 관련 사망자와 위중증 환자의 통계를 시각적으로 표현한 것입니다. 이 차트에는 각 연령대와 성별에 따른 비율과 총 사망자 수 등이 포함되어 있습니다. 분석 결과, 고연령층에서 높은 비율의 사망자가 발생하고 있으며, 이는 예방 조치가 절실히 요구됨을 보여줍니다.",236.0,1664.0,1984.0,1324.0,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0066_3.json,/workspace/data/train/jpg/MI2_240725_TY2_0066_3.jpg,MI3_240725_TY2_0066_3,MI3_240725_TY2_0066_3_V01_1,V01,표,4월 2주차 코로나19 주간 위험도 평가 표에 대해 알려주세요,"4월 2주차 코로나19 주간 위험도 평가 표는 전국, 수도권 및 비수도권의 위험도를 시각적으로 나타낸 것입니다. 이 표는 각 지역별로 낮음, 중간 등의 위험 수준을 구분하여 보여줍니다. 분석 결과, 대부분의 지역이 '낮음'으로 평가되었으며, 이는 전반적인 안정세를 나타내고 있습니다.",236.0,947.9999999999999,1996.0,491.9999999999999,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0066_3.json,/workspace/data/train/jpg/MI2_240725_TY2_0066_3.jpg,MI3_240725_TY2_0066_3,MI3_240725_TY2_0066_3_V02-1_1,V02-1,차트(세로 막대형),일평균 재원중 위중증 환자 및 사망자 발생 현황 차트(세로 막대형)에 대해 알려주세요,"일평균 재원중 위중증 환자 및 사망자 발생 현황 차트는 시간에 따른 위중증 환자와 사망자의 변화를 시각적으로 나타냅니다. 이 차트는 각 월별로 평균 수치를 바탕으로 비교할 수 있도록 설계되었습니다. 최근 데이터를 보면, 위중증 환자는 감소 추세에 있으며, 이는 전반적인 방역 효과를 반영하고 있습니다.",236.0,2036.0,1996.0,559.9999999999998,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0066_4.json,/workspace/data/train/jpg/MI2_240725_TY2_0066_4.jpg,MI3_240725_TY2_0066_4,MI3_240725_TY2_0066_4_V02-1_1,V02-1,차트(세로 막대형),주간 위중증 환자 및 사망자 발생 현황 차트(세로 막대형)에 대해 알려주세요,"주간 위중증 환자 및 사망자 발생 현황 차트(세로 막대형)는 확진환자 수와 중증화율, 치명률을 시각적으로 나타냅니다. 이 차트의 범례는 각각의 데이터 포인트가 무엇을 의미하는지 설명합니다. 최근 데이터를 기반으로 볼 때, 확진환자 수와 중증화율은 다소 감소하는 추세를 보이고 있습니다.",235.99999999999991,368.00001558942796,1987.9999999999993,619.9999844105721,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0066_4.json,/workspace/data/train/jpg/MI2_240725_TY2_0066_4.jpg,MI3_240725_TY2_0066_4,MI3_240725_TY2_0066_4_V02-4_1,V02-4,차트(꺾은선형),최근 8주간 전국 확진자수 및 발생률 차트(꺾은선형)에 대해 알려주세요,"최근 8주간 전국 확진자수 및 발생률 차트(꺾은선형)는 시간에 따른 확진자 수와 그에 따른 발생률 변화를 시각적으로 표현합니다. 이 꺾은선형의 범례는 각 선이 무엇을 의미하는지를 설명합니다. 분석 결과, 특정 주를 기점으로 확진자 수가 증가하였고, 그에 따라 발생률도 함께 상승하는 경향이 나타났습니다.",236.0,2300.0,1976.0000000000002,872.0,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0066_5.json,/workspace/data/train/jpg/MI2_240725_TY2_0066_5.jpg,MI3_240725_TY2_0066_5,MI3_240725_TY2_0066_5_V02-4_1,V02-4,차트(꺾은선형),수도권확보병살 꺾은선형에 대해 알려주세요,"수도권확보병살 꺾은선형은 수도권 내 병상 확보 현황을 시간에 따라 표현합니다. 이 꺾은선형의 범례는 각 데이터 포인트의 수치를 통해 병상이 어떻게 변화하고 있는지를 나타냅니다. 분석 결과, 최근 수도권에서 병상 확보율이 지속적으로 증가하는 경향을 보여주고 있습니다.",244.00000000000003,852.0000155894278,1004.0,559.9999844105722,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0066_5.json,/workspace/data/train/jpg/MI2_240725_TY2_0066_5.jpg,MI3_240725_TY2_0066_5,MI3_240725_TY2_0066_5_V02-4_2,V02-4,차트(꺾은선형),중환자병상일일가동 꺾은선형에 대해 알려주세요,중환자병상일일가동 꺾은선형은 시간에 따른 중환자 병상의 가동률 변화를 시각적으로 나타냅니다. 이 꺾은선형의 범례는 각각의 데이터 포인트가 특정 날짜 또는 기간을 기준으로 설정됩니다. 최근 데이터를 보면 중환자 병상의 가동률이 증가하는 추세를 보이고 있습니다.,1252.0,848.0,1007.9999999999999,564.0,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0068_1.json,/workspace/data/train/jpg/MI2_240725_TY2_0068_1.jpg,MI3_240725_TY2_0068_1,MI3_240725_TY2_0068_1_V01_1,V01,표,미래의료연구부 유전체역학과 차트(세로 막대형)에 대해 알려주세요,"미래의료연구부 유전체역학과 차트(세로 막대형)은 특정 데이터를 시각적으로 표현하기 위해 세로 막대 형식으로 구성된 자료입니다. 이 차트는 여러 데이터 포인트를 비교하는 데 유용하며, 각 막대는 특정 항목에 대한 양을 나타냅니다. 본문에서는 엽산 섭취량과 관련된 데이터가 언급되며, 이를 통해 남녀 간의 차이를 시각적으로 분석할 수 있습니다.",244.00000000000003,2512.0,1984.0,259.9999999999995,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0068_2.json,/workspace/data/train/jpg/MI2_240725_TY2_0068_2.jpg,MI3_240725_TY2_0068_2,MI3_240725_TY2_0068_2_V01_1,V01,표,에 대한 연구 결과를 바탕으로 작성된 표에 대해 알려주세요,"이 표는 혈중 엽산과 호모시스테인 농도와 사망 위험 간의 관계를 나타내고 있습니다. 범례에는 주요 변수와 함께 연관된 논문 제목, 저자 및 DOI 정보가 포함되어 있습니다. 이 표는 한국인 남성과 여성의 사망률 추세와 관련된 중요한 데이터를 시각적으로 보여줍니다.",248.0,703.9999999999999,1984.0,920.0,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0068_3.json,/workspace/data/train/jpg/MI2_240725_TY2_0068_3.jpg,MI3_240725_TY2_0068_3,MI3_240725_TY2_0068_3_V01_1,V01,표,"한국 성인 남녀 혈청 엽산, 호모시스테인 수준과 사망위험 차트에 대해 알려주세요","이 차트는 혈청 엽산 및 호모시스테인 수치와 관련된 사망 위험을 나타냅니다. 이 차트의 범례는 남성과 여성 각각의 여러 조건에서의 위험비와 신뢰구간을 제공합니다. 본문과 차트를 바탕으로 볼 때, 엽산 결핍과 고호모시스테인혈증이 있는 경우 사망 위험이 크게 증가하는 추세를 보이고 있습니다.",228.0,960.0,2016.0000000000002,847.9999999999998,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0069_1.json,/workspace/data/train/jpg/MI2_240725_TY2_0069_1.jpg,MI3_240725_TY2_0069_1,MI3_240725_TY2_0069_1_V02-4_1,V02-4,차트(꺾은선형),절기별 인플루엔자 의사환자 발생 현황 꺾은선형 차트에 대해 알려주세요,"절기별 인플루엔자 의사환자 발생 현황 꺾은선형 차트는 특정 기간 동안의 인플루엔자 환자의 변동을 시각적으로 나타냅니다. 이 차트의 범례는 2022-2023 절기와 관련된 데이터로, 다양한 시간대의 환자 수를 비교할 수 있습니다. 본문과 꺾은선형 차트를 바탕으로 최근 몇 년간 인플루엔자 환자가 증가하는 추세가 확인되고 있습니다.",372.0,2211.9999999999995,1836.0,679.9999999999999,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0069_1.json,/workspace/data/train/jpg/MI2_240725_TY2_0069_1.jpg,MI3_240725_TY2_0069_1,MI3_240725_TY2_0069_1_V01_1,V01,표,의사환자분율 표에 대해 알려주세요,"의사환자분율 표는 외래환자 1,000명당 인플루엔자의 비율을 보여줍니다. 이 표에서는 각 주차별로 기록된 의사환자의 분율을 정리하여 시각적으로 제공하고 있습니다. 본문과 표를 통해 최근 15주 동안 의사환자의 비율이 증가하는 경향을 보이고 있으며, 이는 코로나19 유행 이후 처음으로 확인되는 상황입니다.",288.0,2928.0,1896.0,251.9999999999997,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0069_2.json,/workspace/data/train/jpg/MI2_240725_TY2_0069_2.jpg,MI3_240725_TY2_0069_2,MI3_240725_TY2_0069_2_V01_1,V01,표,급성호흡기감염증 바이러스별 입원환자 수 표에 대해 알려주세요,급성호흡기감염증 바이러스별 입원환자 수 표는 각 바이러스에 따른 입원환자의 숫자를 나타냅니다. 이 표의 범례는 다양한 바이러스 유형과 주별 환자 수를 포함하고 있습니다. 최근 몇 주 동안 아데노바이러스와 인플루엔자 바이러스의 환자가 증가하는 추세를 보이고 있습니다.,247.99993763451587,372.00004676828377,1976.0,1116.0,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0069_2.json,/workspace/data/train/jpg/MI2_240725_TY2_0069_2.jpg,MI3_240725_TY2_0069_2,MI3_240725_TY2_0069_2_V01_2,V01,표,연령별 인플루엔자 의사환자 분율 표에 대해 알려주세요,연령별 인플루엔자 의사환자 분율 표는 특정 연령대에서 발생한 의사환자의 비율을 보여줍니다. 이 표의 범례는 전체 및 각 연령대에 따른 의사환자의 수치를 포함하고 있습니다. 12주부터 15주까지 모든 연령대에서 의사환자 비율이 증가하는 경향을 나타내고 있습니다.,260.0,1859.999984410572,1975.9999999999995,484.0000155894281,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0069_3.json,/workspace/data/train/jpg/MI2_240725_TY2_0069_3.jpg,MI3_240725_TY2_0069_3,MI3_240725_TY2_0069_3_V02-4_1,V02-4,차트(꺾은선형),2019-2023 바이러스성 급성호흡기감염증 입원환자 발생 추이에 대해 알려주세요,"바이러스성 급성호흡기감염증 발생 추이를 나타내는 꺾은선형 차트입니다. 이 차트의 범례는 각 연도의 입원환자 수를 보여주며, 특정 시점에 따른 변화를 시각적으로 표현합니다. 데이터를 기반으로 보면, 2019년부터 2023년까지의 기간 동안 입원환자 수가 일정한 패턴을 보이며 변화하고 있음을 알 수 있습니다.",251.99999999999997,427.99999999999994,1996.0000000000005,783.9999999999999,2480,3508
train,press,/workspace/data/train/json/MI3_240725_TY2_0070_1.json,/workspace/data/train/jpg/MI2_240725_TY2_0070_1.jpg,MI3_240725_TY2_0070_1,MI3_240725_TY2_0070_1_V01_1,V01,표,한국인 골밀도검사에 대한 시각요소 표에 대해 알려주세요,"이 표는 골밀도검사의 진행과 관련된 다양한 부서 및 담당자의 정보를 제공합니다. 각 부서의 역할과 책임자가 명시되어 있으며, 협력 학회와의 관계도 포함되어 있습니다. 이 표를 통해 다양한 기관 간의 협력이 어떻게 이루어지는지를 알 수 있습니다.",244.00000000000003,1660.0,1991.9999999999998,719.9999999999999,2480,3508
