split,group,json_path,image_path,page_id,instance_id,class_id,class_name,visual_instruction,visual_answer,x,y,w,h,width,height
train,report,/workspace/data/train/json/MI3_240819_TY1_0017_5.json,/workspace/data/train/jpg/MI2_240819_TY1_0017_5.jpg,MI3_240819_TY1_0017_5,MI3_240819_TY1_0017_5_V02-8_1,V02-8,차트(혼합형),원/달러 환율 차트(혼합형)에 대해 알려주세요,"원/달러 환율 차트(혼합형)는 시간에 따른 환율과 그 변동성을 함께 보여주는 시각적 자료입니다. 이 차트는 좌축에 원/달러 환율, 우축에 변동성을 표시하여 상호 관계를 설명합니다. 분석 결과, 최근 몇 년간의 데이터는 높은 변동성과 함께 환율이 어떻게 변화해 왔는지를 보여주며, 경제적 불확실성이 영향을 미치고 있음을 시사합니다.",1240.599304694599,1162.9154774972556,861.8902672044123,689.2777167947308,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0017_5.json,/workspace/data/train/jpg/MI2_240819_TY1_0017_5.jpg,MI3_240819_TY1_0017_5,MI3_240819_TY1_0017_5_V02-8_2,V02-8,차트(혼합형),농산물가격 상승률 %) 차트(혼합형)에 대해 알려주세요,"농산물가격 상승률 %) 차트(혼합형)은 특정 기간 동안 농산물 가격의 변화 추세를 시각적으로 나타냅니다. 이 그래프는 전월대비 및 전년 동기 대비 상승률을 비교하여 농산물 시장의 동향을 이해할 수 있도록 돕습니다. 데이터 분석 결과, 농산물 가격은 기후 요인과 생산량 변화 등에 따라 다소 불안정하게 움직이고 있으며, 이러한 경향은 앞으로도 계속될 가능성이 있습니다.",377.36992316136116,2406.695938529089,854.8583973655323,650.7705817782656,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0017_5.json,/workspace/data/train/jpg/MI2_240819_TY1_0017_5.jpg,MI3_240819_TY1_0017_5,MI3_240819_TY1_0017_5_V02-4_2,V02-4,차트(꺾은선형),돼지 사육 마릿수와 돼지고기가격 차트(꺾은선형)에 대해 알려주세요,"돼지 사육 마릿수와 돼지고기가격 차트(꺾은선형)은 두 변수 간의 관계를 시간에 따라 보여줍니다. 이 차트는 돼지 사육 마릿수와 그에 따른 돼지고기 가격의 변화 추세를 명확히 하기 위한 범례를 제공합니다. 통계자료에 따르면, 현재 축산물 가격이 약세를 보이고 있는 가운데, 사육 마릿수가 증가하면서 향후 시장 상황에도 큰 영향을 미칠 것으로 예상됩니다.",1244.4500181962449,2408.872252582186,869.591694207703,717.9071107548026,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0017_6.json,/workspace/data/train/jpg/MI2_240819_TY1_0017_6.jpg,MI3_240819_TY1_0017_6,MI3_240819_TY1_0017_6_V02-1_1,V02-1,차트(세로 막대형),선진국의 재정확대가 신흥국 수출에 미치는 영향과 관련된 차트에 대해 알려주세요,"이 차트는 동아시아, 유럽·중앙아시아 등 대륙별 고소득 국가 제외 기준으로 각 지역의 수출 비중을 보여줍니다. 차트에는 각 대륙별로 선진국과 신흥국 간의 비교가 명시되어 있습니다. 본문 내용을 통해 선진국 재정확대가 신흥국 수출에 긍정적인 영향을 미칠 것이라는 점을 알 수 있습니다.",392.772777167947,436.4702465523999,885.6641053787039,718.7438039415624,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0017_6.json,/workspace/data/train/jpg/MI2_240819_TY1_0017_6.jpg,MI3_240819_TY1_0017_6,MI3_240819_TY1_0017_6_V02-1_2,V02-1,차트(세로 막대형),신흥국 무역 의존도와 관련된 차트에 대해 알려주세요,"이 차트는 아시아 신흥국과 비아시아 신흥국의 평균 수출 비중을 보여줍니다. 차트의 범례에서는 아시아와 비아시아 신흥국의 평균 수치를 비교하여 표시하고 있습니다. 본문을 기반으로 볼 때, 아시아 신흥국의 평균 수출 비중이 상대적으로 낮은 것을 나타내고 있으며, 이는 글로벌 무역에서의 위치를 시사합니다.",1293.8397365532355,431.27991218441156,763.4109661781323,696.9791437980217,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0017_6.json,/workspace/data/train/jpg/MI2_240819_TY1_0017_6.jpg,MI3_240819_TY1_0017_6,MI3_240819_TY1_0017_6_V01_1,V01,표,미국 상위 5개 수입 품목 국가별 비중에 대해 알려주세요,"이 표는 자동차, 석유제품 등 주요 품목별로 각 국가에서 미국으로 수출되는 비중을 나타냅니다. 각 품목에 대한 순위와 함께 해당 국가들의 기여도를 설명하는 자료입니다. 분석 결과, 특정 품목에서 멕시코와 중국이 두드러지게 높은 비율을 보이고 있어 이들 국가가 미국 시장에서 중요한 역할을 하고 있음을 알 수 있습니다.",373.519209659714,2406.7631981680383,908.7683863885823,693.0611706574246,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0017_6.json,/workspace/data/train/jpg/MI2_240819_TY1_0017_6.jpg,MI3_240819_TY1_0017_6,MI3_240819_TY1_0017_6_V02-1_3,V02-1,차트(세로 막대형),미국 수입 상위 50개국 기준 아시아 및 중남미 지역과 관련된 차트에 대해 알려주세요,"이 차트는 아시아와 중남미 지역의 미국 내 수입비율 추세를 보여주고 있습니다. 범례에서는 두 지역 간의 비교를 통해 각각의 상대적 위치를 설명합니다. 본문 내용과 결합해 보면, 아시아 지역이 미국 시장에서 상당한 영향력을 미치고 있는 것으로 분석됩니다.",1297.6904500548846,2406.695938529089,851.007683863886,735.4862788144895,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0017_7.json,/workspace/data/train/jpg/MI2_240819_TY1_0017_7.jpg,MI3_240819_TY1_0017_7,MI3_240819_TY1_0017_7_V02-8_1,V02-8,차트(혼합형),한국 기업의 중국내 LCD생산 비중에 대한 혼합형 차트에 대해 알려주세요,이 혼합형 차트는 한국 기업의 중국 내 LCD 생산 비중을 나타냅니다. 차트의 범례는 LCD와 OLED의 생산 비율을 비교합니다. 본문과 함께 이 차트를 통해 최근 몇 년간 한국 기업의 LCD 생산 비중이 변화해 온 추세를 확인할 수 있습니다.,385.0713501646542,435.13062568605926,839.4555433589463,619.9648737650934,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0017_7.json,/workspace/data/train/jpg/MI2_240819_TY1_0017_7.jpg,MI3_240819_TY1_0017_7,MI3_240819_TY1_0017_7_V02-8_2,V02-8,차트(혼합형),향후 디스플레이 시장 전망에 대한 혼합형 차트에 대해 알려주세요,"이 혼합형 차트는 향후 디스플레이 시장에서 OLED와 LCD의 시장 점유율 변화를 보여줍니다. 범례에는 OLED와 LCD 각각의 비중 변화가 포함되어 있습니다. 본문과 결합하여, 앞으로 디스플레이 시장에서 OLED가 점차적으로 더 많은 비중을 차지할 것으로 예상되는 추세를 알 수 있습니다.",1255.3326015367725,438.98133918770515,838.7849731195042,600.7113062568598,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0017_7.json,/workspace/data/train/jpg/MI2_240819_TY1_0017_7.jpg,MI3_240819_TY1_0017_7,MI3_240819_TY1_0017_7_V02-4_1,V02-4,차트(꺾은선형),대중국 주요 합성수지·원료 수출에 대한 꺾은선형 차트에 대해 알려주세요,"이 꺾은선형 차트는 대중국 주요 합성수지 및 원료 수출량을 시각적으로 표현합니다. 범례에는 LDPE와 TPA 두 가지 물질의 수출량 변화가 포함되어 있습니다. 본문 내용을 통해, 이들 물질의 수출량이 시간에 따라 어떻게 변화하고 있는지를 파악할 수 있습니다.",1234.7181513707587,2129.4445664105365,862.7274669286862,758.5905598243678,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0018_1.json,/workspace/data/train/jpg/MI2_240819_TY1_0018_1.jpg,MI3_240819_TY1_0018_1,MI3_240819_TY1_0018_1_V02-8_1,V02-8,차트(혼합형),"설비투자 건설투자 (전기대비, %)% 차트(혼합형)에 대해 알려주세요","이 차트는 설비 투자와 건설 투자 간의 전기 대비 변화를 보여줍니다. 범례에는 증감률과 함께 두 가지 주요 항목인 설비투자와 건설투자의 수치가 포함되어 있습니다. 데이터를 기반으로 보면 설비 투자는 꾸준한 증가세를 보이는 반면, 건설 투자는 다소 감소하는 추세를 나타냅니다.",354.2656421514817,428.66227606669935,871.5700694309738,607.1796558762197,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0018_1.json,/workspace/data/train/jpg/MI2_240819_TY1_0018_1.jpg,MI3_240819_TY1_0018_1,MI3_240819_TY1_0018_1_V02-8_2,V02-8,차트(혼합형),건설투자 수출입 차트(혼합형)에 대해 알려주세요,"이 차트는 건설 투자의 변화와 관련된 여러 지표들을 시각적으로 표현합니다. 범례에는 증감률과 좌측에 위치한 건설 투자 데이터가 포함되어 있습니다. 분석 결과, 전체적으로 건설 투자는 감소세로 전환되었음을 확인할 수 있습니다.",1236.0790340285375,434.23283342184646,836.9893885910791,617.0119525276581,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0018_1.json,/workspace/data/train/jpg/MI2_240819_TY1_0018_1.jpg,MI3_240819_TY1_0018_1,MI3_240819_TY1_0018_1_V02-8_3,V02-8,차트(혼합형),수출 물량 지수 수출 금액 차트(혼합형)에 대해 알려주세요,"이 차트는 수출 물량 지수 및 금액의 변화를 시간에 따라 보여주는 형식입니다. 범례에는 각 항목의 지수가 나열되어 있어 상대적인 변화를 쉽게 이해할 수 있습니다. 본문 내용과 함께 분석하면, 최근 몇 개월 동안 수출 물량은 둔화되고 있음을 알 수 있습니다.",392.4374920482255,2458.0640321093515,846.6702038926717,708.5312843029624,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0018_1.json,/workspace/data/train/jpg/MI2_240819_TY1_0018_1.jpg,MI3_240819_TY1_0018_1,MI3_240819_TY1_0018_1_V02-8_4,V02-8,차트(혼합형),수입 물량 지수 수입 금액 차트(혼합형)에 대해 알려주세요,이 차트는 수입 물량 및 금액의 변화를 시각적으로 나타내고 있습니다. 범례에는 각 항목의 세부 정보가 포함되어 있으며 이를 통해 다양한 추세를 파악할 수 있습니다. 데이터를 통해 최근 원자재와 자본재의 증가폭이 축소되고 있다는 사실을 확인할 수 있습니다.,1244.6782532960444,2464.456641053787,844.2040491248064,716.2327113062547,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0018_2.json,/workspace/data/train/jpg/MI2_240819_TY1_0018_2.jpg,MI3_240819_TY1_0018_2,MI3_240819_TY1_0018_2_V02-8_1,V02-8,차트(혼합형),주택매매가격 및 거래량 차트(혼합형)에 대해 알려주세요,"주택매매가격 및 거래량을 보여주는 혼합형 차트입니다. 이 차트는 매매거래량과 주택가격의 변동 추이를 동시에 시각화하여 비교할 수 있게 합니다. 분석 결과, 매매거래량은 일정한 범위 내에서 상승세를 보이고 있으며, 주택가격은 전반적으로 안정세를 유지하고 있는 것으로 나타났습니다.",404.32491767288695,431.27991218441275,820.2019758507136,639.218441273326,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0018_2.json,/workspace/data/train/jpg/MI2_240819_TY1_0018_2.jpg,MI3_240819_TY1_0018_2,MI3_240819_TY1_0018_2_V02-8_2,V02-8,차트(혼합형),주택전세가격 및 거래량 차트(혼합형)에 대해 알려주세요,"주택전세가격 및 거래량을 나타내는 혼합형 차트입니다. 이 차트는 전세거래량과 전세가격의 변화 양상을 함께 보여줍니다. 본문과 연계하여 볼 때, 전세거래량은 다소 감소하고 있으며, 전세가격은 안정적인 흐름을 유지하고 있는 것으로 분석됩니다.",1247.6311745334795,435.13062568605926,851.0076838638857,643.0691547749725,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0018_2.json,/workspace/data/train/jpg/MI2_240819_TY1_0018_2.jpg,MI3_240819_TY1_0018_2,MI3_240819_TY1_0018_2_V02-4_1,V02-4,차트(꺾은선형),유형별 주택매매가격 상승률 차트(꺾은선형)에 대해 알려주세요,"유형별 주택매매가격 상승률을 나타내는 꺾은선형 차트입니다. 이 그래프는 여러 유형의 주택 가격이 시간에 따라 어떻게 변화했는지를 보여줍니다. 데이터에 따르면, 수도권 아파트와 단독주택의 가격 상승률이 상대적으로 높으며 비수도권에서는 하락하는 경향을 보이고 있습니다.",388.92206366630046,2475.961591659673,835.6048298572993,673.9220526871998,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0018_2.json,/workspace/data/train/jpg/MI2_240819_TY1_0018_2.jpg,MI3_240819_TY1_0018_2,MI3_240819_TY1_0018_2_V02-8_3,V02-8,차트(혼합형),아파트입주물량 및 주택시장 동향 차트(혼합형)에 대해 알려주세요,"아파트입주물량과 관련된 정보를 보여주는 혼합형 차트입니다. 이 그래프는 입주물량과 주택 매매 및 전세 가격 간의 상관관계를 나타냅니다. 본문 내용을 종합하면, 아파트 입주물량이 증가함에 따라 매매가와 전세가는 하락하는 경향이 관찰됩니다.",1236.079034028539,2476.0795664073075,881.8133918770574,673.8040779395626,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0018_3.json,/workspace/data/train/jpg/MI2_240819_TY1_0018_3.jpg,MI3_240819_TY1_0018_3,MI3_240819_TY1_0018_3_V02-8_1,V02-8,차트(혼합형),주택 매매 거래량 및 매수 우위 지수에 대해 알려주세요,"매매 거래량과 매수 우위 지수를 나타내는 차트는 각각의 수치를 시각적으로 표현하고 있습니다. 범례를 통해 두 변수의 상관관계를 이해할 수 있습니다. 최근 통계에 따르면, 주택 거래량은 감소하고 있으며, 이는 부동산 시장의 전반적인 위축을 반영하고 있습니다.",1220.6761800219529,2434.472984629904,847.1569703622388,738.514940726847,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0018_3.json,/workspace/data/train/jpg/MI2_240819_TY1_0018_3.jpg,MI3_240819_TY1_0018_3,MI3_240819_TY1_0018_3_V02-1_2,V02-1,차트(세로 막대형),건설투자 및 주거용 건물 착공면적에 대해 알려주세요,"주거용 건물 착공면적을 나타내는 차트는 다양한 연도의 데이터를 시각화하여 보여줍니다. 이 차트의 범례는 주어진 연도에 따른 공사량의 변화를 설명합니다. 최근 몇 년간 주거용 건물 투자의 감소세가 지속되고 있으며, 이는 향후 착공 면적에도 영향을 미칠 것으로 예상됩니다.",369.668496158068,1133.7538726626608,851.0076838638856,753.0957431441437,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0018_3.json,/workspace/data/train/jpg/MI2_240819_TY1_0018_3.jpg,MI3_240819_TY1_0018_3,MI3_240819_TY1_0018_3_V02-8_2,V02-8,차트(혼합형),주거용 건물 투자 누적착공에 대해 알려주세요,"주거용 건물 투자와 관련된 누적착공을 나타내는 차트는 시간에 따른 변동 추이를 보여줍니다. 이 차트의 범례는 각 연도의 공정률 변화와 함께 누적 착공량을 반영합니다. 전체적으로 최근 몇 년 간 하락세가 보이며, 시장 불황과 입주 물량이 높은 상황이 여기에 영향을 미치고 있습니다.",1251.481888035125,1138.0156119589508,849.8503471548753,764.2368578544379,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0018_4.json,/workspace/data/train/jpg/MI2_240819_TY1_0018_4.jpg,MI3_240819_TY1_0018_4,MI3_240819_TY1_0018_4_V02-8_1,V02-8,차트(혼합형),제목에 대한 내용을 바탕으로 보건복지 · 공공행정 취업자수에 대해 알려주세요,"보건복지 · 공공행정 취업자수 차트는 해당 분야의 고용 현황을 시각적으로 나타냅니다. 이 차트는 시간에 따른 고용자 수의 변화를 보여주며, 전년 동기 대비 증감률도 함께 표현됩니다. 자료를 통해 보건복지와 공공행정 분야의 고용이 어떻게 변화해왔는지를 알 수 있습니다.",376.0090405035803,1077.7461994841508,862.5598243688255,646.9198682766192,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0018_4.json,/workspace/data/train/jpg/MI2_240819_TY1_0018_4.jpg,MI3_240819_TY1_0018_4,MI3_240819_TY1_0018_4_V02-4_1,V02-4,차트(꺾은선형),제목에 대한 내용을 바탕으로 외국인 관광객수 차트에 대해 알려주세요,외국인 관광객수 차트는 특정 기간 동안 한국을 방문한 외국인 관광객의 수를 나타냅니다. 이 차트는 전체 외국인과 중국인의 비율을 비교하여 시각적으로 보여줍니다. 자료를 통해 외국인 관광객 수의 증가 또는 감소 추세를 확인할 수 있습니다.,1263.0340285400657,1078.1997804610317,866.410537870472,654.621295279912,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0018_4.json,/workspace/data/train/jpg/MI2_240819_TY1_0018_4.jpg,MI3_240819_TY1_0018_4,MI3_240819_TY1_0018_4_V02-8_2,V02-8,차트(혼합형),제목에 대한 내용을 바탕으로 건설업 취업자수에 대해 알려주세요,건설업 취업자수 차트는 특정 기간 동안 건설 분야에서 일하는 인원의 변화를 나타냅니다. 이 차트는 전년 동기 대비 증감을 보여줘서 고용 시장의 동향을 이해하는 데 유용합니다. 자료를 통해 건설 분야에서 취업자의 변화 추세를 알 수 있습니다.,400.4742041712404,2456.7552140504936,847.156970362239,658.4720087815585,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0018_4.json,/workspace/data/train/jpg/MI2_240819_TY1_0018_4.jpg,MI3_240819_TY1_0018_4,MI3_240819_TY1_0018_4_V02-8_3,V02-8,차트(혼합형),제목에 대한 내용을 바탕으로 건설기성액에 대해 알려주세요,건설기성액 차트는 건설 업계에서 발생한 매출액이나 진행 중인 프로젝트의 가치를 시각적으로 표시합니다. 이 차트는 전기 대비 증감률도 함께 제공하여 경제적 변동성을 분석하는 데 도움을 줍니다. 자료를 통해 건설 업계가 현재 어떤 추세인지 파악할 수 있습니다.,1255.3326015367727,2441.352360043908,885.6641053787046,700.8298572996703,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0018_5.json,/workspace/data/train/jpg/MI2_240819_TY1_0018_5.jpg,MI3_240819_TY1_0018_5,MI3_240819_TY1_0018_5_V02-4_1,V02-4,차트(꺾은선형),이 보고서에서의 기대인플레이션율 차트(꺾은선형)에 대해 알려주세요,"기대인플레이션율 차트(꺾은선형)는 향후 1년과 5년간의 전문가 예측을 시각적으로 표현한 것입니다. 이 차트는 시간에 따른 인플레이션율 변동을 보여줍니다. 본문에 따르면, 전문가들의 예측치는 최근 몇 년 동안 변화가 있었으며, 향후 기간 동안 인플레이션 압력이 지속될 것으로 예상됩니다.",346.5642151481888,793.2469813391875,827.9034028540065,747.0384193194294,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0018_5.json,/workspace/data/train/jpg/MI2_240819_TY1_0018_5.jpg,MI3_240819_TY1_0018_5,MI3_240819_TY1_0018_5_V02-4_2,V02-4,차트(꺾은선형),이 보고서에서의 전체임금 평균 차트(꺾은선형)에 대해 알려주세요,"전체임금 평균 차트(꺾은선형)는 전산업 및 서비스업의 임금 상승률을 비교하여 나타낸 것입니다. 이 차트는 각 연도의 임금 변화를 시각적으로 보여주며, 전산업과 서비스업 간의 격차를 명확히 합니다. 본문 내용에 따르면, 서비스업 임금 상승률이 높은 오름세를 지속할 전망이며, 전반적인 추세에서 다양한 요인들이 작용하고 있음을 알 수 있습니다.",1205.273326015366,798.7720942893814,904.9176728869372,791.5725818906404,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0018_5.json,/workspace/data/train/jpg/MI2_240819_TY1_0018_5.jpg,MI3_240819_TY1_0018_5,MI3_240819_TY1_0018_5_V02-4_3,V02-4,차트(꺾은선형),이 보고서에서의 돼지와 산란계 가격 전망 차트(꺾은선형)에 대해 알려주세요,돼지와 산란계 가격 전망 차트(꺾은선형)는 향후 가격 변화를 예측하는 자료입니다. 이 차트는 특정 품목의 가격이 시간에 따라 어떻게 변화할 것인지를 시각적으로 보여줍니다. 본문 내용에서는 생산량 증가로 인해 당분간 하방압력이 지속될 것으로 예상되고 있습니다.,1232.897877691306,2443.026759492453,834.935272692886,733.8118793659409,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0018_6.json,/workspace/data/train/jpg/MI2_240819_TY1_0018_6.jpg,MI3_240819_TY1_0018_6,MI3_240819_TY1_0018_6_V02-8_1,V02-8,차트(혼합형),경상수지 혼합형에 대해 알려주세요,"경상수지 혼합형은 여러 경제 지표를 시각적으로 표현한 차트입니다. 이 차트는 상품수지, 서비스수지, 본원소득수지 등의 다양한 구성 요소를 포함하여 경상수지를 이해하는 데 도움을 줍니다. 본문에서 언급된 흑자기조와 관련하여, 최근의 통계로 보아 상품수지는 축소되고 있지만 전체 경상수지는 여전히 양호한 상태임을 보여줍니다.",346.5642151481888,1263.034028540066,862.5598243688254,666.1734357848517,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0018_6.json,/workspace/data/train/jpg/MI2_240819_TY1_0018_6.jpg,MI3_240819_TY1_0018_6,MI3_240819_TY1_0018_6_V02-8_2,V02-8,차트(혼합형),경기선행지수 및 수출입 혼합형에 대해 알려주세요,"경기선행지수 및 수출입 혼합형은 경제의 선행 지표들을 시각적으로 나타낸 차트입니다. 이 차트는 OECD 선행지수를 좌축으로 하고 수출 및 수입 증가율을 우축으로 하여 두 가지 변수를 비교합니다. 최근 데이터에 따르면, 수출 증가율이 감소세를 보이고 있어 경제 성장에 부정적인 영향을 미칠 가능성이 있습니다.",1232.22832052689,1263.0340285400616,875.1612384878256,657.163190722701,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0018_6.json,/workspace/data/train/jpg/MI2_240819_TY1_0018_6.jpg,MI3_240819_TY1_0018_6,MI3_240819_TY1_0018_6_V02-8_3,V02-8,차트(혼합형),서비스수지 혼합형에 대해 알려주세요,"서비스수지 혼합형은 여행과 운송 등 다양한 서비스 항목을 시각적으로 보여주는 차트입니다. 이 차트는 각 항목별로 적자와 흑자를 구분하여 서비스 거래의 흐름을 이해하는 데 도움을 줍니다. 본문에서 나타난 바와 같이 여행 수지가 개선되는 반면, 운송 분야에서는 지속적인 적자가 발생하고 있어 종합적인 서비스 수지가 불균형한 상태임을 알 수 있습니다.",301.47435992371595,2375.890230515916,930.7539606031777,704.6805708013173,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0018_6.json,/workspace/data/train/jpg/MI2_240819_TY1_0018_6.jpg,MI3_240819_TY1_0018_6,MI3_240819_TY1_0018_6_V02-4_1,V02-4,차트(꺾은선형),외국인 입국자수 꺾은선형에 대해 알려주세요,외국인 입국자수를 나타내는 꺾은선형 그래프는 시간에 따른 유입 인원의 변화를 시각화합니다. 이 그래프는 특정 기간 동안의 출입국자 추세를 한눈에 보여줍니다. 최근 통계에 따르면 외국인 입국자는 증가세를 보이며 관광 산업 회복의 긍정적인 신호로 해석될 수 있습니다.,1251.4818880351245,2381.385047196141,835.6048298572988,652.977192101333,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0019_1.json,/workspace/data/train/jpg/MI2_240819_TY1_0019_1.jpg,MI3_240819_TY1_0019_1,MI3_240819_TY1_0019_1_V02-4_1,V02-4,차트(꺾은선형),산업 활동 제조업 생산지수 및 평균가동률 꺾은선형에 대해 알려주세요,"제조업 생산지수 및 평균가동률 꺾은선형은 시간에 따른 제조업의 생산성과 가동률의 변화를 시각적으로 표현합니다. 이 꺾은선형의 범례는 증가율과 제조업 생산지수를 각각 좌축과 우축으로 나타내어 두 가지 지표 간의 관계를 보여줍니다. 본문에서 언급된 바와 같이 최근 제조업 생산이 감소한 반면, 가동률 역시 하락세를 보이고 있어 전반적인 산업 활동의 위축을 암시합니다.",460.2711099872105,1409.3611416026345,847.1569703622393,693.1284302963776,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0019_1.json,/workspace/data/train/jpg/MI2_240819_TY1_0019_1.jpg,MI3_240819_TY1_0019_1,MI3_240819_TY1_0019_1_V02-4_2,V02-4,차트(꺾은선형),산업 활동 평균가동률 꺾은선형에 대해 알려주세요,"평균가동률 꺾은선형은 특정 기간 동안 산업별 평균 가동률의 변화를 시각적으로 나타냅니다. 이 꺾은선형에는 계절 조정된 데이터가 포함되어 있어, 계절적 영향을 제거한 가동률 변화를 볼 수 있습니다. 본문에 따르면 최근 평균가동률이 하락하고 있어, 전반적인 산업 경쟁력 저하를 시사합니다.",1340.0482985729966,1409.3611416026345,839.455543358946,693.1284302963776,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0019_2.json,/workspace/data/train/jpg/MI2_240819_TY1_0019_2.jpg,MI3_240819_TY1_0019_2,MI3_240819_TY1_0019_2_V02-4_1,V02-4,차트(꺾은선형),물가와 관련된 데이터의 추세 및 변동에 대해 알려주세요.,"소비자물가지수에 대한 그래프는 특정 기간 동안 가격 변동을 나타냅니다. 이 그래프에서는 농산물 및 석유류 제외지수가 소비자물가지수와 함께 표현됩니다. 본문 내용과 그래프를 종합해 볼 때, 최근 몇 년간 소비자 물가는 일정한 상승세를 보였으나, 농산물과 석유류 제외 지수의 상승률은 상대적으로 낮아지는 경향을 보이고 있습니다.",481.3391877058178,1578.7925356750823,773.993413830955,693.1284302963778,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0019_2.json,/workspace/data/train/jpg/MI2_240819_TY1_0019_2.jpg,MI3_240819_TY1_0019_2,MI3_240819_TY1_0019_2_V02-4_2,V02-4,차트(꺾은선형),농산물 및 석유류 제외지수와 소비자물가의 관계에 대해 알려주세요.,"이 그래프는 다양한 가격 지수의 변화를 시각적으로 보여줍니다. 범례에는 농산물 및 석유류 제외지수와 식료품 및 에너지 제외지수가 포함되어 있습니다. 본문 내용을 참고하면, 최근 소비자 물가는 상승하고 있지만, 농산물 및 석유류 제외 지수는 상대적으로 안정적인 흐름을 유지하고 있음을 알 수 있습니다.",1328.496158068057,1559.5389681668498,816.3512623490667,689.2777167947306,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0019_3.json,/workspace/data/train/jpg/MI2_240819_TY1_0019_3.jpg,MI3_240819_TY1_0019_3,MI3_240819_TY1_0019_3_V02-8_1,V02-8,차트(혼합형),최근의 경제동향과 관련된 수출입 및 경상수지에 대해 알려주세요,"<그림 10>은 수출입 및 경상수지에 관한 내용으로, 수출과 수입의 변화를 시각적으로 나타냅니다. 좌측 축은 수출과 수입을 억달러 단위로 표시하고, 우측 축은 경상수지를 보여줍니다. 최근의 데이터에 따르면 경상수지가 크게 개선되고 있으며, 이는 흑자폭이 확대됨을 의미합니다.",377.36992316136116,947.2755214050493,1655.806805708013,839.4555433589462,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0019_3.json,/workspace/data/train/jpg/MI2_240819_TY1_0019_3.jpg,MI3_240819_TY1_0019_3,MI3_240819_TY1_0019_3_V01_1,V01,표,최근의 경제동향과 관련된 경상수지에 대해 알려주세요,"<표 17>은 경상수지에 대한 다양한 데이터를 정리한 표입니다. 이 표는 연간 및 월별로 상품수지와 서비스수지 등의 항목을 나누어 보여줍니다. 최근 통계에 따르면 서비스수지는 일부 기간에서 적자를 보였으나, 전반적으로 경상수지는 양호한 상태를 유지하고 있습니다.",315.75850713501643,1994.6695938529085,1732.8210757409438,797.0976948408347,2480,3508
train,report,/workspace/data/train/json/MI3_240819_TY1_0019_5.json,/workspace/data/train/jpg/MI2_240819_TY1_0019_5.jpg,MI3_240819_TY1_0019_5,MI3_240819_TY1_0019_5_V02-4_1,V02-4,차트(꺾은선형),유가변동 요인별 피급효과 분석에 대해 알려주세요,"이 차트는 국제유가의 10% 상승충격에 대한 다양한 요인의 반응을 보여주는 꺾은선형입니다. 범례는 SVAR과 BOKGM 모델의 충격반응 값을 포함하고 있습니다. 분석 결과, 공급 및 수요요인에 따른 유가 변화의 패턴을 관찰할 수 있습니다.",370.16932515337425,744.6429447852761,809.2073619631902,671.4699386503067,2480,3508
